filename,index,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
1083.in,1083,1.00000000141136,-0.169783525141537,0.181704758783927,0.0838740851905705,0.283474411643844,-0.0263099635187955,-0.114852758044472,-0.314694321361203,0.035791040677193,0.0539660000806839,0.354919490184916,0.274991946519937,0.365422886690605
1099.in,1099,1.00000000114406,-0.0878294119809448,0.190113327667994,0.172068523981763,0.198055667113589,0.10690674617768,-0.0800956478024377,-0.289360778528437,0.0168274440580629,0.0910725104411213,0.370064573504594,0.288487219824588,0.349234673020349
1131.in,1131,1.00000000089848,-0.182725673480602,0.177037778685919,0.292875224846424,0.182014339354457,-0.0224531685298309,-0.122519759648756,-0.32707894825985,0.0409915023883216,0.0445407860320031,0.51018366975502,0.41801530059385,0.369404544877117
1138.in,1138,1.00000000126551,-0.0608879684246957,-0.0238180636886878,0.192239697030645,0.13127124183555,0.0755394886626642,-0.0355725294247668,-0.321451350652794,0.0117991492478034,0.114766680183901,0.316841893896384,0.256905685619376,0.216578634139199
1143.in,1143,1.00000000086441,-0.18406065069705,0.0702146486499873,0.0975765763446904,0.267613559055371,-0.0715788202396463,-0.107938962229321,-0.37020709328012,0.0413445750173747,0.0570065077255025,0.376074018153249,0.317749753091521,0.336029993053436
1163.in,1163,1.00000000086592,-0.0133058316436923,0.00471361709711834,0.276245965842697,0.108345694349964,0.0548938473506119,-0.0283647275483884,-0.316934179052702,0.00226629419675908,0.136252138685818,0.413716398802948,0.343232990204386,0.259190977645358
1219.in,1219,1.00000000120911,-0.0780136487873552,-0.00260915607307435,0.19726398858999,0.169746778319933,-0.00437086657943633,-0.0412799253618311,-0.392583996569328,0.0208146988239036,0.116866900502239,0.412487436197322,0.377058907340551,0.297649791124129
1242.in,1242,1.00000000099017,-0.145519777456878,-0.010929825431356,0.0234545159917696,0.217104542251394,0.157488192022635,-0.0490744432051403,-0.464657464940633,0.0337361119291506,0.102940231490134,0.263597272130127,0.237421389847874,0.287501674327355
1315.in,1315,1.00000000110966,-0.0551311527491776,0.134098795049034,0.13144230501625,0.18376227533138,0.129158670773689,-0.134633436827041,-0.365693218050878,0.0115135869319677,0.118692683228819,0.334151215828406,0.308085616390424,0.407869254608811
1366.in,1366,1.0000000011984,-0.0152912846942258,0.0339481576219551,0.154698429935495,0.0994671734541856,0.245225940971233,-0.0942895823511518,-0.40824389171339,0.00299510959371261,0.146496715395858,0.286433024719895,0.273890987755843,0.339124701241729
