filename,index,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37
582.in,582,1.0000000007704,0.0153570349118203,0.0323551203785269,0.252515202244787,-0.00344629269069231,0.23282150291003,-0.113411850689005,-0.448676749785646,-0.00237992365873346,0.11934172102096,0.315865207145414,0.340518585809775,0.369895668146029,-0.110025633178424,-0.0159467702223232,-0.118993801565183,-0.0439596777346621,0.119027381078717,0.206139071967226,-0.223033911736988,-0.0345559546170958,0.0454233589840594,0.0848268341520785,0.120475845933168,-0.00427343693906464,-0.124374572990823,0.0128542954777613,0.13371928366113,-0.0322687689569119,-0.0856908591700707,-0.0200343493291838,0.0823639706529824,-0.0711379427361601,0.00653594305162169,0.0237965026132934,0.151022579944674,0.017487904251469
591.in,591,1.00000000097336,-0.0162101472608215,0.0539100439862837,0.245848589077178,0.0532933547142673,0.0613725101390204,-0.135018138741982,-0.459553018080752,0.0032615598723635,0.103286119031971,0.395140071950425,0.418235489030033,0.424087583207826,-0.103391775669447,-0.0456090023468633,-0.139537350949765,0.0236974021770187,0.111385499167126,0.226490401736715,-0.240935429566597,-0.0384863144001137,0.0546103901519164,0.109660159624181,0.155137913613017,-0.00803758748506814,-0.142981415381843,0.0180092867338925,0.13185244359073,-0.0392004999706957,-0.0961275537235442,-0.0200869155878605,0.083137394036133,-0.0707619639772106,0.0039723333706832,0.0495515055612224,0.207860189251697,-0.00446000401165293
645.in,645,1.0000000013023,-0.0137509591444594,0.0131877853981142,0.20356553618603,0.0661582595336792,0.0861797544544313,-0.115650995761597,-0.507610444020199,0.00324838844952084,0.116547496396969,0.370549314585104,0.422808222790482,0.413990692156998,-0.115345978926636,-0.0667984465206465,-0.133646958242146,0.0388240509709136,0.134878121587153,0.24547426251196,-0.250195711463259,-0.0613071683093009,0.0661166428678336,0.131291632488456,0.147748687803484,-0.0269695097388083,-0.143843347584079,0.0244209161794777,0.130781526353706,-0.0320295021736905,-0.0939296952926655,-0.018276325747399,0.10156142335045,-0.0816493204838222,-0.00584960740193596,0.0364610773453965,0.201537923764858,0.000945606751660989
687.in,687,1.00000000071908,0.0194294466232957,0.194121839312531,0.170975219167594,0.0723284643599837,0.174973873544291,-0.228840670896662,-0.432303834786063,-0.0117709550473311,0.105875596982688,0.307623246018483,0.351876203834499,0.5409852060491,-0.0950436102935401,-0.057446107343482,-0.164635994978171,-0.093340226083968,0.0861500010138589,0.236621453276976,-0.192923035631613,0.0182097925919821,0.0372636886823954,-0.0244197595977997,0.165612385730969,0.0446876768636164,-0.117947698760176,-0.00808926932791978,0.100681479727218,-0.057351934809844,-0.115386777559888,-0.0373598990131355,0.111435088826063,-0.0586287239847102,0.0357587801083785,0.0668894503591555,0.188114597156156,-0.003161063700211
698.in,698,1.00000000115391,-0.0427881401026889,0.059870537479776,0.314458603999729,0.00118126382766057,0.0510502814523386,-0.247967003541932,-0.460753629317654,0.0142873746722155,0.0692039343934143,0.374325476203658,0.417806338974794,0.465344077441273,-0.0898719015131762,0.0262913171069162,-0.182647857200164,-0.020614417208517,0.0579819540403679,0.169176177975696,-0.235606770342997,-7.3221756620718e-05,0.0549650766563365,0.0414551134375496,0.172376403366776,0.0367773573049528,-0.154756464220668,0.0352138268302898,0.137985108898405,-0.0731087635152234,-0.134640082509496,-0.0324379533173739,0.0769783336389434,-0.0521145708495741,0.0249720074328271,0.0781021386178618,0.21396846453932,-0.00588161893647902
725.in,725,1.00000000100715,-0.0623842427157121,0.153037654853926,0.0546675690302887,0.165612048043804,0.0833048656372807,-0.248955420244175,-0.514059794123019,0.0132648464371335,0.0761658175550128,0.268263610343438,0.345084466407137,0.558062350316574,-0.0908972257913578,-0.142971100504442,-0.201976574780631,-0.0342246369588952,0.0832204671016,0.266371995488986,-0.188351884521192,-0.0201604031612845,0.077320069394132,-0.0416984583904394,0.175756439738573,0.013402402000925,-0.101534691544443,0.00848955111606199,0.0703608210778853,-0.0682665668765016,-0.136707155833288,-0.0337158288633772,0.107839391013154,-0.0634787518415644,0.0171877195637843,0.072301848428617,0.183786667694882,-0.00924857264708648
740.in,740,1.00000000122359,-0.0300628479662633,0.130376396934468,0.161523412846657,0.0457159293644367,0.237498425695293,-0.238787628738143,-0.508991521711621,0.00785085590754679,0.0869064649453512,0.274640639376012,0.345680680022939,0.515204327297313,-0.100496164466743,-0.0549856750592668,-0.184665020455408,-0.0906529856622079,0.0912573933425262,0.241292445855925,-0.211814189710449,-0.012833075970162,0.067676605769087,-0.0130387177906218,0.150994162480006,0.0177154624780327,-0.118818516538249,0.00355714573722246,0.106981134778327,-0.063182568533853,-0.129188818748225,-0.0325772102799272,0.103697624860167,-0.0650101056915662,0.0198743360973952,0.0522762805868227,0.164943105551914,0.0119212435069826
803.in,803,1.00000000092991,-0.0730425726642505,0.0969529576487393,0.107840447668475,0.123781159759254,0.0988454428755695,-0.231983273319539,-0.573595576120584,0.0177874179380723,0.0826429337765617,0.329884145707584,0.412600510171139,0.543360492804472,-0.100415102208468,-0.104802987973843,-0.204364674276507,-0.0164786492772971,0.104297631351507,0.278913200446236,-0.237413758683337,-0.0459896641880557,0.0917528082856818,0.039292911874425,0.176560755101035,-0.007598755047135,-0.133961871026988,0.0158367481019503,0.10522985343967,-0.0643817957840932,-0.136942941609662,-0.0297048086143461,0.101976672192452,-0.0726574029755997,0.00419338907432775,0.0645938153028156,0.209881618245249,-0.00730888537197145
1008.in,1008,1.00000000088856,-0.171806202203227,0.189185984223927,0.214343154762939,0.184595008327272,0.252344780329122,-0.00956502647622938,-0.331468833581616,0.0396914036411448,0.0673277879380506,0.398707257784701,0.299104316147698,0.279443042904497,-0.0653205342386935,-0.116811045545539,-0.140710576215577,-0.100744123866908,0.0419524393662065,0.242494065142191,-0.158244045034588,-0.129226677632449,0.0384405872278131,0.12334537715352,0.140177325279107,-0.0391132052178767,-0.0774079037937623,-0.0475804983754321,0.0784145854713504,-0.0320361005156929,-0.101135907384919,-0.00361530370404711,0.113609692948271,-0.0488797109679484,-0.0386358581821825,0.00236773579752778,0.158662064329226,0.0268922639841795
1018.in,1018,1.00000000086616,-0.0885375418896637,0.0307190998629565,0.348675801917823,0.0717884482689799,0.155327448250796,0.0276944135733872,-0.30166029958937,0.0201974480777804,0.108415684625569,0.452443465645884,0.347778718761011,0.18865532659537,-0.0818579323348309,-0.0127433890347613,-0.100207552792452,-0.0142288553780057,0.0679905634529265,0.157454324494134,-0.19592355735459,-0.104786919329679,0.0139605844214847,0.188471526425229,0.130103974455447,-0.022985069234833,-0.115531856567341,-0.00339997677000246,0.130546182978479,-0.0185894644583307,-0.0819455918236977,-0.00384162393201838,0.0747041525386653,-0.0538133797971498,-0.0266231068967271,0.0140576052151405,0.174432821484029,0.0177668121165204
